"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AG1","AJ1","AW1","GA1","GD1","GD2","GD3","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","MW4","MW5","OC1","REM","EQD"
"72565003017","1995-11-10T09:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","140,5,N,0021,5","02743,5,M,N","016000,5,N,1","+0044,5","-0028,5","09954,5","01,0000,9,5",,,"1,000",,,,"2,99,5,+02134,5,9","4,99,5,+02743,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10000,1,08182,5","5,1,012,1,+999,9","00,1",,,,,,"AWY00655012;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-10T10:00:00","E","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","020,5,N,0113,5","00975,5,M,N","005600,5,9,9","+0000,5","-0011,5","09993,5","01,0000,9,5",,,,,,,"2,99,5,+00152,5,9","3,99,5,+00975,5,9","4,99,5,+01829,5,9",,,,"99999,9,08197,5",,"45,5","71,5",,,,,,"N01 04070JPWTH 0"
"72565003017","1995-11-10T10:03:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","010,1,N,0097,1","00900,1,9,N","003219,1,N,1","-0006,1","-0012,1","09995,1",,,,"0,999",,,,"2,99,1,+00120,9,9","3,99,1,+00900,9,9","4,99,1,+01500,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10017,1,08198,1",,"45,1","71,1",,,,"0138,1","AWY027PCPN 0000 PK WND 0227/0954;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T10:20:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","020,1,N,0102,1","00180,1,M,N","008047,1,N,1","-0017,1","-0023,1","09996,1",,,,"0,999",,,,"4,99,1,+00180,9,2",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10014,1,08195,1",,"45,1","71,1",,,,"0128,1","AWY037OVC V BKN PCPN 0000 PK WND 0227/0954;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T11:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0072,5","00244,5,M,N","005600,5,N,1","-0028,5","-0033,5","10010,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+00244,5,9","4,99,5,+00366,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10027,1,08205,5",,"45,5","71,5",,,,,"AWY027PCPN 0000 PK WND 0227/0954;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-11-10T11:16:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0087,1","00180,1,M,N","002816,1,N,1","-0028,1","-0034,1","10024,1",,,,"0,999",,,,"3,99,1,+00180,9,1","4,99,1,+00330,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10037,1,08215,1",,"45,1","71,1",,,,,"AWY025CIG 3V8 PCPN 0000 PRESRR;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T11:23:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0077,1","00120,1,M,N","001609,1,N,1","-0028,1","-0034,1","10022,1",,,,"0,999",,,,"4,99,1,+00120,9,1",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10034,1,08212,1",,"45,1","71,1",,,,,"AWY025CIG 3V8 PCPN 0001 PRESRR;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T11:41:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0092,1","00180,1,M,N","001609,1,N,1","-0028,1","-0034,1","10028,1",,,,"0,999",,,,"4,99,1,+00180,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10037,1,08215,1",,"45,1","71,1",,,,,"AWY017PCPN 0001 PRESRR;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T12:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0082,5","00183,5,M,N","001600,5,N,1","-0033,5","-0039,5","10033,5","01,0005,9,5","06,0005,9,1","24,0005,9,1","3,001",,,,"4,99,5,+00183,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0194,1","999,N,-0034,1","10037,1,08214,5","1,1,034,1,+999,9","45,5","71,5",,,,,"AWY04751034 6002/ 70002 10067 20026 PCPN 0002 PRESRR;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-11-10T12:05:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","340,1,N,0092,1","00180,1,M,N","001207,1,N,1","-0034,1","-0039,1","10047,1",,,,"0,001",,,,"3,99,1,+00180,9,9","4,99,1,+00390,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10051,1,08227,1",,"45,1","71,1",,,,,"AWY063AO2A M6 BKN 13 OVC 3/4S-F 047/26/25/3418/968/ PCPN 0000 PRESRR;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T12:28:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","330,1,N,0087,1","00120,1,M,N","000805,1,N,1","-0034,1","-0034,1","10057,1",,,,"0,002",,,,"3,99,1,+00120,9,2","4,99,1,+00330,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10061,1,08235,1",,"45,1","73,1",,,,,"AWY027BKN V SCT PCPN 0002 PRESRR;","Q01+999990APOSP "
"72565003017","1995-11-10T13:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","350,5,N,0057,5","00091,5,M,N","000800,5,N,1","-0039,5","-0044,5","10064,5","01,0010,9,5",,,"1,999",,,,"5,99,5,+00091,5,9",,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10064,1,08236,5",,"45,5","73,5",,,,,"AWY017PCPN 0004 PRESRR;","Q01+999990APOSP N01 04170JPWTH 0"
"72565003017","1995-11-10T13:05:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0051,1","00090,1,W,N","000805,1,N,1","-0039,1","-0045,1","10064,1",,,,"0,999",,,,"5,99,1,+00090,9,9",,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10061,1,08235,1",,"45,1","73,1",,,,,"AWY021PCPN 0001 WSHFT 1244;","Q01+999990APOSP "
"72565003017","1995-11-10T13:24:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0041,1","00150,1,W,N","001609,1,N,1","-0039,1","-0045,1","10067,1",,,,"0,999",,,,"5,99,1,+00150,9,9",,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10064,1,08238,1",,"45,1","71,1",,,,,"AWY021PCPN 0002 WSHFT 1244;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T13:44:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0051,1","01050,1,9,N","002816,1,N,1","-0039,1","-0050,1","10075,1",,,,"0,999",,,,"2,99,1,+00210,9,9","4,99,1,+01050,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10071,1,08244,1",,"45,1","71,1",,,,,"AWY031OVC V BKN PCPN 0003 WSHFT 1244;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T13:57:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0046,1","00390,1,M,N","002414,1,N,1","-0039,1","-0045,1","10076,1",,,,"0,999",,,,"3,99,1,+00390,9,2","4,99,1,+01050,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10071,1,08244,1",,"45,1","71,1",,,,,"AWY020BKN V SCT PCPN 0000;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T14:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","350,5,N,0052,5","01067,5,M,N","002000,5,N,1","-0039,5","-0044,5","10076,5","01,0008,9,5",,,"1,999",,,,"2,99,5,+00305,5,9","2,99,5,+00396,5,9","4,99,5,+01067,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10071,1,08242,5",,"45,5","71,5",,,,,"AWY021PCPN 0003 WSHFT 1244;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-11-10T14:03:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","340,1,N,0056,1","00450,1,9,N","002012,1,N,1","-0039,1","-0045,1","10076,1",,,,"0,999",,,,"2,99,1,+00240,9,9","3,99,1,+00450,9,9","4,99,1,+01050,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10075,1,08247,1",,"45,1","71,1",,,,,"AWY010PCPN 0000;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T14:16:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0051,1","00420,1,9,N","002012,1,N,1","-0039,1","-0045,1","10081,1",,,,"0,999",,,,"2,99,1,+00180,9,9","3,99,1,+00420,9,9","4,99,1,+00600,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10078,1,08250,1",,"45,1","71,1",,,,,"AWY010PCPN 0001;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T14:21:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","010,1,N,0046,1","00420,1,9,N","002414,1,N,1","-0039,1","-0045,1","10079,1",,,,"0,999",,,,"2,99,1,+00180,9,9","3,99,1,+00420,9,9","4,99,1,+01200,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10075,1,08247,1",,"45,1","71,1",,,,,"AWY020BKN V SCT PCPN 0001;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T14:28:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0046,1","00810,1,9,N","003219,1,N,1","-0045,1","-0050,1","10087,1",,,,"0,999",,,,"2,99,1,+00240,9,9","3,99,1,+00810,9,9","4,99,1,+01500,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10085,1,08255,1",,"45,1","71,1",,,,,"AWY010PCPN 0001;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T14:38:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0041,1","00570,1,M,N","004828,1,N,1","-0039,1","-0045,1","10089,1",,,,"0,999",,,,"3,99,1,+00570,9,9","3,99,1,+00720,9,9","4,99,1,+01500,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10085,1,08255,1",,"45,1","71,1",,,,,"AWY010PCPN 0001;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T15:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","340,5,N,0031,5","00518,5,M,N","004800,5,N,1","-0039,5","-0044,5","10093,5","01,0003,9,5","06,0020,9,1",,"3,001",,,,"2,99,5,+00122,5,9","3,99,5,+00518,5,9","4,99,5,+01676,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10088,1,08256,5","1,1,040,1,+999,9","45,5","71,5",,,,,"AWY03251040 6008/ BKN V OVC PCPN 0001;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-11-10T15:16:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0036,1","00300,1,9,N","004023,1,N,1","-0039,1","-0045,1","10092,1",,,,"0,001",,,,"2,99,1,+00180,9,9","3,99,1,+00300,9,9","4,99,1,+00510,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10091,1,08261,1",,"45,1","71,1",,,,,"AWY010PCPN 0000;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T15:20:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","010,1,N,0041,1","00240,1,M,N","002012,1,N,1","-0039,1","-0045,1","10090,1",,,,"0,001",,,,"3,99,1,+00240,9,2","4,99,1,+00510,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10091,1,08261,1",,"45,1","71,1",,,,,"AWY020BKN V SCT PCPN 0001;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T15:31:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","020,1,N,0030,1","00240,1,M,N","001207,1,N,1","-0039,1","-0050,1","10090,1",,,,"0,001",,,,"3,99,1,+00240,9,9","4,99,1,+00510,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10091,1,08261,1",,"45,1","71,1",,,,,"AWY010PCPN 0001;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T15:46:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","020,1,N,0036,1","00300,1,M,N","001207,1,N,1","-0039,1","-0050,1","10094,1",,,,"0,001",,,,"3,99,1,+00300,9,9","3,99,1,+00510,9,9","4,99,1,+01170,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10091,1,08261,1",,"45,1","71,1",,,,,"AWY010PCPN 0001;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T15:56:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0025,1","01170,1,9,N","002414,1,N,1","-0039,1","-0050,1","10097,1",,,,"0,001",,,,"2,99,1,+00360,9,9","4,99,1,+01170,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10095,1,08264,1",,"45,1","71,1",,,,,"AWY010PCPN 0000;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T16:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0031,5","00518,5,M,N","002000,5,N,1","-0039,5","-0050,5","10095,5","01,0003,9,5",,,"1,999",,,,"2,99,5,+00366,5,9","3,99,5,+00518,5,9","4,99,5,+01189,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10095,1,08263,5",,"45,5","71,5",,,,,"AWY020BKN V SCT PCPN 0001;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-11-10T16:04:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0030,1","01170,1,9,N","004828,1,N,1","-0028,1","-0050,1","10092,1",,,,"0,999",,,,"2,99,1,+00360,9,9","4,99,1,+01170,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10095,1,08264,1",,"45,1","71,1",,,,,"AWY021TWY VSBY 3 PCPN 0000;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-11-10T16:32:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0036,1","00210,1,M,N","016093,1,N,1","-0023,1","-0050,1","10090,1",,,,"0,999",,,,"3,99,1,+00210,9,1","3,99,1,+00330,9,9","4,99,1,+01170,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10095,1,08264,1",,"00,1",,,,,,"AWY023CIG 5V9 SE22 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-11-10T17:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","030,5,N,0041,5","00213,5,M,N","016000,5,N,1","-0033,5","-0050,5","10100,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00213,5,1",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10098,1,08264,5",,"00,1",,,,,,"AWY024CIG 5V11 SE22 PCPN 0000;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-10T18:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","360,5,N,0026,5","00274,5,M,N","016000,5,N,1","-0033,5","-0050,5","10121,5","01,0000,9,5","06,0020,9,1",,"0,001",,"71,1","08,1,+00270,9,99,9","4,99,5,+00274,5,1",,,"08,99,1,08,1,99,9,00250,1,99,9,99,9","120,M,+0044,1","240,N,-0044,1","10112,1,08276,5","3,1,021,1,+999,9","71,5",,,,,,"SYN027 333 10044 21044 555 91018;AWY04853021 6009/ 10040 20024 CIG 7V15 SB45 PCPN 0000;","N01 04000JPWTH 0"
"72565003017","1995-11-10T18:02:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0015,1","00330,1,M,N","016093,1,N,1","-0034,1","-0050,1","10121,1",,,,"0,000",,,,"4,99,1,+00330,9,1",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10112,1,08278,1",,"00,1",,,,,,"AWY026CIG 6V13 SE1755 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-11-10T18:22:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0015,1","00270,1,M,N","016093,1,N,1","-0034,1","-0056,1","10123,1",,,,"0,000",,,,"4,99,1,+00270,9,1",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10112,1,08278,1",,"00,1",,,,,,"AWY026CIG 6V12 SE1755 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-11-10T19:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","010,5,N,0041,5","00274,5,M,N","016000,5,N,1","-0033,5","-0050,5","10126,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00274,5,1",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10112,1,08276,5",,"00,1",,,,,,"AWY026CIG 7V12 SE1755 PCPN 0000;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-10T20:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","999,5,C,0000,5","00640,5,M,N","016000,5,N,1","-0028,5","-0056,5","10125,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00213,5,9","3,99,5,+00640,5,9","4,99,5,+00823,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10115,1,08280,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-10T20:32:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","010,1,N,0030,1","00390,1,M,N","016093,1,N,1","-0023,1","-0050,1","10129,1",,,,"0,999",,,,"3,99,1,+00390,9,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10119,1,08284,1",,"00,1",,,,,,,"Q01+999990APOSP "
"72565003017","1995-11-10T21:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","999,5,C,0000,5","00396,5,M,N","016000,5,N,1","-0022,5","-0056,5","10124,5","01,0000,9,5","06,9999,2,9",,"3,000",,,,"3,99,5,+00396,5,2","3,99,5,+00579,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10122,1,08285,5","3,1,010,1,+999,9","00,1",,,,,,"AWY0400/28/22/0000/989/ 53010 6000/ BKN V SCT;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-10T21:37:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","020,1,N,0041,1","00510,1,M,N","016093,1,N,1","-0028,1","-0050,1","10141,1",,,,"0,000",,,,"3,99,1,+00510,9,2","3,99,1,+02400,9,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10135,1,08299,1",,"00,1",,,,,,"AWY017BKN V SCT PRESRR;","Q01+999990APOSP "
"72565003017","1995-11-10T21:46:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","030,1,N,0056,1","22000,1,9,N","016093,1,N,1","-0017,1","-0050,1","10140,1",,,,"0,000",,,,"2,99,1,+00510,9,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10135,1,08299,1",,"00,1",,,,,,"AWY008PRESRR ;","Q01+999990APOSP "
"72565003017","1995-11-10T22:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","030,5,N,0057,5","22000,5,M,N","016000,5,N,1","-0022,5","-0050,5","10150,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00518,5,9","2,99,5,+03048,5,9",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10135,1,08297,5",,"00,1",,,,,,"AWY0080PRESRR;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-10T23:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","040,5,N,0041,5","22000,5,M,N","016000,5,N,1","-0039,5","-0056,5","10178,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+03048,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10152,1,08312,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-11T00:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","080,5,N,0021,5","02591,5,M,N","016000,5,N,1","-0056,5","-0067,5","10194,5","01,0000,9,5","06,0000,9,1",,"0,000",,,,"3,99,5,+02591,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10163,1,08320,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-11T01:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","180,5,N,0031,5","22000,5,M,N","016000,5,N,1","-0067,5","-0083,5","10207,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+01463,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10173,1,08329,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-11T02:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","200,5,N,0036,5","22000,5,M,N","016000,5,N,1","-0061,5","-0078,5","10220,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10186,1,08341,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-11T03:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","210,5,N,0026,5","22000,5,M,N","016000,5,N,1","-0061,5","-0083,5","10229,5","01,0000,9,5",,,"1,000",,,,"2,99,5,+02591,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10196,1,08349,5","1,1,027,1,+999,9","00,1",,,,,,"AWY00651027;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-11T04:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","200,5,N,0041,5","22000,5,M,N","016000,5,N,1","-0061,5","-0083,5","10241,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10207,1,08358,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-11T05:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","190,5,N,0046,5","22000,5,M,N","016000,5,N,1","-0061,5","-0089,5","10243,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10210,1,08361,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-11T06:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","180,5,N,0031,5","22000,5,M,N","016000,5,N,1","-0072,5","-0106,5","10248,5","01,0000,9,5","06,0000,9,1",,"4,000",,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0044,1","240,N,-0083,1","10213,1,08363,5","1,1,015,1,+999,9",,,,,,,"SYN027 333 10044 21083 555 91106;AWY030CLR BLO 120 51015 10040 20017;","N01 00000JPWTH 0"
"72565003017","1995-11-11T07:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","150,5,N,0021,5","22000,5,M,N","016000,5,N,1","-0111,5","-0144,5","10260,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10213,1,08363,5",,"00,1",,,,,,"AWY014CLR BLO 120 0;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-11-11T08:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","200,5,N,0041,5","22000,5,M,N","016000,5,N,1","-0056,5","-0122,5","10236,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"99999,9,08358,5",,"00,1",,,,,,"AWY017CLR BLO 120 0104;","N01 00000JPWTH 0"
